Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Electrospec Incorporated,0,,0,0.08,0.08,0.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Eliminating Global ,0.34,,0,0.1,0.76,1.2
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Elliott Bay ,0,,0,0,21.58,21.58
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Embedded Data ,0.34,,0,0.39,0.67,1.4
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,EMI Technology ,0,,0,0.18,0.22,0.41
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Enercon Technologies,0.29,,0,1.15,3.88,5.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Energy Kinetics,0.62,,0,6.83,11.02,18.46
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Enginasion,0.1,,0,0.13,0.18,0.41
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Enlight Technology,0.38,,0,0.51,0.51,1.39
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Entanglement Technologies,0.01,,0,0.07,0.03,0.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Enteq Upstream ,0.39,,0,0.26,1.21,1.85
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Enventa LLC,0.35,,0,0.65,0.76,1.76
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Erik Brown,0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Essai Incoporated,1.17,,0,1.44,3.32,5.93
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,ETAS Incorporated,80.37,,0,406.96,335.24,822.58
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Ethercom Corporation,24.06,,0,6.01,12.03,42.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Euro-Pro,0.04,,0,0.08,0.09,0.21
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Expertise Engineering, ",2.08,,0,2.08,9.47,13.62
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Extorr Incorporated,1.3,,0,0,0.81,2.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Extron Electronics ,180.09,,0,0,0,180.09
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,FEI-Zyfer Inc.,15.06,,0,14.18,9.43,38.67
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Finesse,19.44,,0,45.83,68.05,133.33
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Finisar,1.02,,0,0.53,1.02,2.57
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,First Texas ,5.82,,0,6.86,30.44,43.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Flexible Circuits ,0.19,,0,0,0,0.19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Flextronics  ,570.24,,0,340.49,130.24,1040.97
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Flextronics America ,72.86,,0,291.15,1972.37,2336.38
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Flextronics America, ",1.49,,0,4.97,7.12,13.58
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Flextronics International ,260.9,,0,319.36,380.98,961.24
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"FLIR Radiation, ",0.58,,0,0.4,0.16,1.14
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Foxconn Technology,638.37,,0,696.1,130.88,1465.35
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Freedom Sales ,1.74,,0,0,0.07,1.81
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Frequency Electronics ,0.7,,0,1.49,1.15,3.34
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,FTI Incorporated,0,,0,0,0.06,0.06
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,G-Tech,0.42,,0,0.26,0.29,0.96
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,G-Way Microwave ,0.66,,0,0.4,1.29,2.35
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,GE Power ,0,,0,0.13,0.21,0.34
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Gener8,5.64,,0,0.52,9.19,15.36
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,General Atomics ,2.52,,0,1.26,1.26,5.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,General Dynamics,0,,0,0.3,0,0.3
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,General Micro ,0,,0,0,0.21,0.21
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Genie Company ,1.71,,0,2.32,0.99,5.03
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Gentex Corporation,0,,0,0,1049.94,1049.94
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Geosonics Incorporated,3.12,,0,7.27,1.82,12.21
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,GL Communications,1.32,,0,0.53,1.34,3.19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Glentek Incorporated,0,,0,10.52,2.87,13.38
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Globtec Incorporated,0.16,,0,0.05,3.04,3.25
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Glysens, Incorporated",0.69,,0,0.14,0.21,1.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Golden West ,27.41,,0,59.5,61.16,148.07
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Gorilla Circuits,4.33,,0,4.33,19.72,28.37
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Grand Micro ,0.09,,0,0,0.43,0.52
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Green Circuits,0.13,,0,0.25,0.4,0.78
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Guzik Technical ,2.35,,0,4.38,16.69,23.42
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Hagemeyer NA,0.01,,0,0,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Hanyoung General ,0.73,,0,0.73,13.43,14.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Harold Foster,0.02,,0,0.03,0.01,0.07
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Harold R ,34.32,,0,57.2,91.52,183.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Harris Corporation,29.63,,0,21.22,1.57,52.42
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,HDT Engineering ,0.04,,0,0.04,0.08,0.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Herley - ,0,,0,0,0.83,0.83
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,HF Scientific ,0.33,,0,0.36,0.66,1.35
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Higher Ground ,0.45,,0,0.25,0.63,1.34
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Highland Technology,1.16,,0,1.23,0.93,3.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Hinds Instruments,0.08,,0,0.22,0.24,0.53
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"HM Electronics, ",1.33,,0,2.92,16.21,20.47
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Honeywell ACS,0,,0,0,0.06,0.06
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Honeywell FM&T, ",0,,0,0.01,0,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Honeywell International ,0.29,,0,0.41,0.01,0.71
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Houstech,1.03,,0,5.46,4.81,11.3
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,HTL Electronics,0.14,,0,0.43,0.39,0.96
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Hughes Circuits,0.03,,0,0.07,0.18,0.27
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Hughes Circuits, ",2.58,,0,10.3,1.8,14.68
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Hughes Network ,72.98,,0,81.7,92.85,247.52
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Hunter Research, ",0.05,,0,0.55,0.88,1.48
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Huron Net ,0,,0,2.11,0.58,2.69
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,IBM Yorktown,0,,0,0.78,0.21,0.99
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Ice Corporation,0.76,,0,0.67,1.29,2.71
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,IEC Electronics ,0,,0,16.95,5.16,22.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,IED Group,0.13,,0,0,0.51,0.65
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,II-VI Network ,0.02,,0,3,0.51,3.53
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,IITC Incorporation,15.13,,0,0.23,15.02,30.38
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Imperial Electronic ,0.47,,0,0.8,1.46,2.73
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Indesign Limited ,0,,0,0,0.03,0.03
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Indus Instruments,0,,0,4.62,0.37,4.99
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Industrial Data ,2.01,,0,2.39,8.17,12.57
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Industrial Electronics ,2.52,,0,3.46,6.35,12.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Infiniti Solutions ,1.97,,0,0.9,9.23,12.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Inlight,0.03,,0,0.02,0.01,0.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Innerstep Scotts ,0,,0,0,0.09,0.09
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Innoquest Incorporated,1.64,,0,4.56,2.81,9.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,InnoTrans Communications,38.69,,0,9.93,8.9,57.53
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Inquest Technology ,4.33,,0,0.05,0.25,4.62
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Integrated Time ,7.46,,0,0,0,7.46
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Intel,1.85,,0,0.22,1.25,3.33
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Intel Corporation,372.09,,0,290.13,0.25,662.48
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Intelligent Manufacturing ,0.04,,0,0.03,0.01,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,International Carbide,0.25,,0,0.4,1.12,1.78
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,International Control ,1.33,,0,1.67,3.79,6.8
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Introl Design, ",1.88,,0,2.41,0.11,4.41
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Invensys Systems, ",22.42,,0,18,33.17,73.59
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Ital Electronics,0.16,,0,3.51,0,3.67
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Itronix Systems,2.33,,0,1.2,2.49,6.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Ivaroop, Inc.",0.7,,0,0.79,0.64,2.14
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,J&J Technologies ,0,,0,0.01,0.1,0.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jabil Circuit ,20.45,,0,24.93,15.9,61.29
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,James Kapellas,0,,0,0.02,0.05,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,James Marous,0.04,,0,0.03,0.06,0.14
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Javad GNSS ,0,,0,0.01,0,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jay Kubicky,1,,0,2.12,0.29,3.41
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jeremiah Scott,0,,0,0.01,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jesus Hernandez,0,,0,0,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jet Propulsion ,4.68,,0,16.84,25.82,47.33
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,JMC Electric,1.8,,0,0.39,0.71,2.89
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Johns Hopkins ,0.06,,0,0.14,0.25,0.44
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jonathan Starrett,19.44,,0,45.83,68.05,133.33
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Jonathan Yancey,0.02,,0,0.03,0.03,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,JP Instruments,0.8,,0,1.32,1.97,4.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Judd Communications,0,,0,0.75,0.16,0.92
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Julian A ,0.07,,0,0.08,0.07,0.22
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Kade Phillips,0.1,,0,0.09,0.18,0.37
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Karoly Becze,0.41,,0,0.39,1.09,1.9
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,KDI Precision ,0,,0,0,0.29,0.29
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Keane Horne,0,,0,0,0.01,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Kearfott Guidance ,0,,0,0,0.1,0.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Keltner Research, ",3.94,,0,9.97,6.29,20.2
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Kevin Soule,0,,0,0.05,0.1,0.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Key Electronics ,1.9,,0,2.92,10.97,15.8
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Keynote Systems ,0.01,,0,0,0,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Keysight Technologies,2.63,,0,2.48,7.08,12.19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,KeyTronic EMS,0.58,,0,0.33,0.54,1.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Keyw Corporation,0.1,,0,0.15,0.76,1.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Kimball Electronics,0.06,,0,0.08,0.16,0.3
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Kimball Electronics-Mexico ,0.37,,0,0.37,1.03,1.78
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Kistler Instrument ,0.04,,0,1.66,2.22,3.92
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,L S ,0,,0,0.04,0.08,0.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,L&T Technology ,43.38,,0,40.37,51.7,135.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Landy Toth,5.44,,0,3,0.26,8.69
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Laurell Technologies ,1.19,,0,2.94,2.44,6.57
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,LDS Church ,0.09,,0,0,0.18,0.27
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Lear Corporate,0.01,,0,0.1,0.01,0.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,LeeMAH Electronics ,33.56,,0,62.21,22.89,118.66
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Leidos,0.13,,0,0.15,0.03,0.31
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Lenthor Engineering ,0.14,,0,0.32,0.37,0.83
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Leon Speakers, ",0.05,,0,0.14,0.1,0.29
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Levant Power,2.45,,0,0.38,33.22,36.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Levison Enterprises ,0.67,,0,1.27,0.76,2.69
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,LGS Innovations,0.13,,0,0.53,0,0.66
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"LHS Associates, ",0,,0,0,21.12,21.12
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Liberty Engineering ,0.82,,0,0.85,0.49,2.16
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Libra Industries,0.01,,0,0.01,0,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Lighthouse - ,1.21,,0,0.77,1.47,3.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"LightPointe Communications, ",1.15,,0,1.3,16.56,19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Logic Beach ,0.06,,0,0,0,0.06
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Logic Technology, ",0,,0,0,0.01,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Logitech,0,,0,0.69,3.1,3.79
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Long Nine ,0,,0,0.01,0.03,0.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Louisiana State ,0.17,,0,3.75,0.44,4.36
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,LTX-Credence Corporation,0,,0,0.01,0.04,0.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Lumenite Control ,0,,0,0,0.72,0.72
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,M3 Technology,0.59,,0,0.89,0.77,2.24
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mack Technologies ,5.35,,0,6.23,10.43,22.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Macnica Americas ,352.68,,0,193.81,6.52,553
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Macrolink Inc.,0,,0,0.77,0.82,1.59
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Major Ads ,0,,0,0.58,0,0.58
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Malibu Technologies ,0.39,,0,0.13,0.51,1.03
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Malwin Electronics ,0.06,,0,0,0.63,0.69
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Manufacturing Services ,2.56,,0,10.93,3.98,17.47
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Marathonnorco Aerospace ,0.23,,0,0.86,1.56,2.65
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mark day,0.03,,0,0.01,0.01,0.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mass Design ,16.16,,0,1.29,10.88,28.33
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mastek Innerstep,0.22,,0,0.09,0.14,0.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Matco Components ,0,,0,0,4.65,4.65
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Matrix Test ,3.66,,0,0,0,3.66
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,MaXentric Technologies ,111.45,,0,290.33,0,401.78
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,MBA Electronics ,2.08,,0,2.13,1.39,5.6
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Measurement Computing,0.24,,0,0.23,0.3,0.77
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Medco Inc.,5.39,,0,4.7,8.17,18.26
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Megaforce,4.51,,0,2.43,4.68,11.62
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mercury Electronics ,3.64,,0,4.61,7.56,15.81
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Merrick Industries ,5.74,,0,13.9,2.96,22.6
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mesta Electronics ,0.13,,0,0.65,0.39,1.18
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Met One ,27.66,,0,13.17,104.05,144.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Metis Design ,41.92,,0,1.91,91.53,135.36
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Metrascale,5.57,,0,23.98,0.42,29.97
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mettrix Technology ,4.12,,0,6.58,0.83,11.54
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Micro Control ,0,,0,0,0.07,0.07
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Micro Encoder ,46.79,,0,0,3.62,50.41
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Micro-Analog, Inc.",0,,0,0.08,0,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Microboard Processing, ",0.11,,0,0,0.08,0.18
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Microcom Design ,0.43,,0,1.81,1.47,3.72
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Microsemi,0.43,,0,0.59,7.23,8.24
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Microsemi Corporation,0.74,,0,4.62,0.29,5.65
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Microsonic Systems ,2.03,,0,5.44,1.38,8.86
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Microsystems Development,2.21,,0,6.97,11.19,20.37
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Midwest Micro-Tek ,0.15,,0,0,0,0.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mil-Ram Technology ,0.89,,0,0.43,0,1.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Minco Products ,0.38,,0,2.36,12.46,15.2
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mipro Incorporated,1.86,,0,0.06,0.06,1.98
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Mirrorcle Technologies, ",11.95,,0,11.88,50,73.83
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,MIT,0.19,,0,3.12,0.17,3.48
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,MJS Designs ,0,,0,0,0.17,0.17
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"MMT Technology, ",0.29,,0,0.83,1.01,2.13
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Mnemonics, Inc.",3.55,,0,14.51,13.26,31.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Moduuls/Incube Labs,0,,0,0.18,0.79,0.97
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Monaco Enterprises ,6.84,,0,17.65,21.92,46.41
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mopec,0.01,,0,0.01,0.02,0.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Motorola Solutions, ",6.39,,0,11.12,2.64,20.15
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Mouser Electronics ,21976.91,,0,23570.69,31449.25,76996.85
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Moyer Process ,0.03,,0,0.99,1.51,2.53
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,MTI-Milliren Technologies ,0.17,,0,0.27,5.64,6.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Multiplex Engineering ,0.06,,0,0.07,0.08,0.21
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Murrietta Circuits,7.05,,0,7.36,1.44,15.85
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Musiclight Technologies,217.3,,0,0,72.43,289.74
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,N2 Imaging ,13.28,,0,7.51,0.65,21.45
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"Nanosphere, Inc.",0.85,,0,0.28,0.28,1.42
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Naprotek Incorporated,41.04,,0,91.79,11.55,144.38
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nasco Distributor ,0.09,,0,0.02,0.05,0.16
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nathan Larson,0,,0,0.02,0.05,0.08
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,National Instruments,0,,0,0.75,0.36,1.1
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,National Scale ,1.72,,0,0.8,0.5,3.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Naval Research ,1.01,,0,1.07,1.76,3.85
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,NDS Surgical ,0.11,,0,0,0.23,0.34
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Neil Vaitoonkiat,0.02,,0,0.01,0.01,0.04
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nel-Tech Labs,0.93,,0,0.53,1.2,2.66
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Netech Corporation,9.7,,0,7.46,8.2,25.36
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,New Age ,2.12,,0,1.36,3.69,7.17
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,NexG,0,,0,0,0.02,0.02
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nextek Incorporated,4.66,,0,2.17,8.07,14.9
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nextest Systems ,1.26,,0,0.26,15.54,17.05
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,"NextNav, LLC",42.64,,0,190.1,504.01,736.76
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Northrop Grumman ,1.64,,0,0,0,1.64
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Northwest Circuits ,30.4,,0,9.11,9.37,48.88
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Novatronix Incorporated,9.07,,0,31.32,15.29,55.69
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,NPI Services,0.77,,0,0.14,1.77,2.68
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nucleus Scientific,5.46,,0,0.49,0.24,6.19
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nulite Global ,0.01,,0,0.01,0,0.01
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nuvation Research ,0.03,,0,0.04,0.05,0.11
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nuwaves Engineering,0.48,,0,0.29,0.18,0.95
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Nvidia Corporation,19.42,,0,6.86,23.52,49.8
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,NYCT Central ,0.38,,0,1.04,0.18,1.61
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Ocean Technology ,3.76,,0,10.62,13.62,27.99
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,OCZ Technology ,3.22,,0,3.09,3.16,9.47
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Omni Tek ,0.1,,0,7.34,1.11,8.55
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,OnCore Manufacturing ,4.29,,0,3.27,6.35,13.91
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Oplink Communications ,110.65,,0,119.56,15.33,245.55
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Optimum Applied ,1.61,,0,7.05,10.67,19.32
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,OS Operations ,0.32,,0,2.21,2.07,4.61
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,Osda Contract ,0.61,,0,0.25,2.26,3.13
Samples Data,Samples Program TTL,"United States of America",Core Product Grp,OSI Optoelectronics,0,,0,0,0.02,0.02
