Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Evotest, Inc.",21.17,,0,0,0,21.17
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Excelfore Corp.,0.14,,0,0.06,0.06,0.26
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Exelis Inc.,9.01,,0,0.12,8.19,17.32
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Extorr Incorporated,0.32,,0,0.5,0.74,1.56
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Extron Electronics ,42.89,,0,101.42,103.21,247.51
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Fermilab,0.63,,0,0,1.58,2.21
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Flextronics  ,118.94,,0,180.68,39.54,339.16
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Flextronics America ,24.85,,0,42.67,62.43,129.95
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Flextronics International ,145.85,,0,36.82,13.48,196.16
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Flow Technology,0.43,,0,0.39,2.05,2.87
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Foxconn Technology,1.63,,0,7.39,7.71,16.73
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Frye Electronics ,0.16,,0,0.03,0.22,0.4
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",G-Way Microwave ,1.88,,0,1.65,2.26,5.79
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Geosonics Incorporated,1,,0,0.18,0.07,1.25
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Gold Line ,0.08,,0,0.24,0.75,1.07
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Golden West ,0.06,,0,0.32,1.45,1.83
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Green Circuits,4.28,,0,4.51,5.56,14.36
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Guzik Technical ,0.39,,0,0.67,0.33,1.4
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",H2Scan Corporation,2.15,,0,0.18,4.39,6.72
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Hard Drives ,0,,0,0.01,0,0.02
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Harrington Signal ,0,,0,0,0.97,0.97
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Highland Imports, ",0,,0,0.23,0.04,0.28
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Highland Technology,0.04,,0,0.03,0.01,0.08
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Hughes Network ,0.88,,0,2,1.32,4.2
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",IBM Corporation,0.28,,0,0.14,0.06,0.47
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",IEC Electronics ,0,,0,2.44,20.68,23.13
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",IED Group,0,,0,0.14,0.01,0.15
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Indus Instruments,1.87,,0,0.7,0,2.57
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",International Control ,0.32,,0,0.84,0.74,1.91
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Invensys Systems, ",24.55,,0,9.06,6.08,39.68
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Jabil Circuit ,2.16,,0,2.79,12.76,17.72
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Johns Hopkins ,0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Keysight Technologies,0.12,,0,1.11,1.29,2.52
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",KLA-Tencor Corporation,1.78,,0,1.53,3.12,6.44
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",L&T Technology ,4.01,,0,0.04,0.57,4.63
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",LeeMAH Electronics ,1.83,,0,0.27,2.88,4.98
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Liberty Engineering ,0.1,,0,0.5,0.7,1.29
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Libra Industries,0.05,,0,0.37,1.11,1.53
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Luminary Labs,5.64,,0,5.13,3.59,14.37
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Mack Technologies ,0.18,,0,16.32,10.9,27.39
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Macnica Americas ,19.67,,0,43.85,34.36,97.88
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Marathonnorco Aerospace ,2.59,,0,0.79,3.48,6.86
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Mario Enriquez,0.01,,0,0.12,0.11,0.24
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Masimo Corporation,0.25,,0,1.11,1.16,2.51
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Maxtec,0.16,,0,0,0.69,0.85
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Measurement Computing,0.72,,0,10.54,0.94,12.2
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Melexis,0.04,,0,0.08,0.19,0.3
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Metis Design ,0.87,,0,1.2,0.31,2.37
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Michigan Scientific ,3.55,,0,1.77,0,5.32
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Micro Control ,0.09,,0,0.09,0.21,0.39
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",MJS Designs ,2.13,,0,0.91,1.32,4.36
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Monsoon Solutions ,12.86,,0,1.37,7.11,21.34
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Motek Industries ,0.88,,0,0.14,0.09,1.11
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Motorola Solutions, ",3.56,,0,1.32,1.3,6.18
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Mouser Electronics ,8931.65,,0,7818.65,7526.56,24276.86
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Murrietta Circuits,0.17,,0,0.24,0.31,0.72
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",National Instruments,0.23,,0,2.44,2.21,4.88
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Network PCB, ",4.89,,0,11.08,2.89,18.86
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",New Age ,2.76,,0,7.4,12.19,22.35
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Nextest Systems ,0.33,,0,0.75,0.99,2.07
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Northwest Circuits ,0.34,,0,0.72,0.59,1.66
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Novo Engineering,0,,0,3.63,0,3.63
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",NPI Services ,4.73,,0,18.61,1.64,24.98
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Nvidia Corporation,0,,0,65.67,0,65.67
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Oplink Communications ,0,,0,0.08,0.25,0.33
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Osda Contract ,0,,0,1.13,0,1.13
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Pat-Cin Enterprises ,10.24,,0,48.77,27.06,86.07
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Pentad Design ,0.06,,0,0.08,0.17,0.31
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Philips Ultrasound,2.5,,0,0,0,2.5
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Plexon Inc,0,,0,0.6,0,0.6
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Plexus Corp. ,9.03,,0,44.8,29.74,83.56
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Plexus Corporation,5.04,,0,11.14,10.49,26.67
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Polatomic Incorporated,0.82,,0,0.13,0,0.95
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Power Design ,0.26,,0,0.35,0.7,1.31
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Power Monitors ,0,,0,2.03,3.65,5.67
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Precise Connections ,0.67,,0,0.88,0.13,1.68
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Prime Technological ,0.46,,0,40.08,6.14,46.67
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Process Control ,0.16,,0,0,0.03,0.2
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Procircuit Incorporated,6.71,,0,1.93,0.76,9.39
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Quality Systems ,0.11,,0,17.03,5.65,22.79
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Quantum Data,0.27,,0,0,0.11,0.38
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Quest Integrity ,23.12,,0,31.82,120.16,175.1
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Queteq LLC,0.07,,0,0.08,0,0.15
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Ram Electronics, ",253.72,,0,77.53,0,331.25
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Rochester Electronics ,401.32,,0,978.67,3819.97,5199.95
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Rockwell Automation,2.48,,0,0,0,2.48
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",RTX Systems ,0.51,,0,23.04,1.08,24.62
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Rush PCB, ",1.43,,0,1.55,2.01,4.99
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Saline Lectronics ,74.76,,0,137.25,58.99,271
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sandia National ,195.11,,0,97.35,75.96,368.42
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sandisk Corporation ,14.22,,0,4.91,0,19.13
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sanmina,14.78,,0,5.19,0.15,20.11
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sanmina-SCI Corporation,4.62,,0,3.73,2.16,10.5
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Saunders Electronics,1.69,,0,0.41,0.27,2.37
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",SCI Technologies ,3.88,,0,0.33,0.88,5.09
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Semtech,4.6,,0,1.08,3.86,9.54
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Shore Western ,0.08,,0,0,0.21,0.29
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sierra Assembly ,0.83,,0,0,1.66,2.49
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sierra Monitor ,2.54,,0,3.8,3.29,9.63
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sierra Proto ,82.14,,0,40.99,29.21,152.34
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Sigma-Tel LLC,0,,0,0,0.04,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",SigmaTron International,1.75,,0,1.15,2.96,5.86
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Silicon Control,16.14,,0,20.75,20.29,57.19
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Solid Camera, ",0.57,,0,0.57,0.47,1.61
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Source One ,0,,0,0.02,0.01,0.03
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Special Electronics, ",15.1,,0,15.56,3.66,34.33
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",St. Jude ,0.02,,0,0.02,0.06,0.09
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Stanford University ,0.8,,0,1.42,4.13,6.35
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Stephen Kraig,3.55,,0,1.77,0,5.32
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Strategic Manufacturing ,0.13,,0,0.3,2.9,3.33
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Summit Imaging ,0.02,,0,0,0,0.02
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Suzanne Herold,0.06,,0,0.48,1.45,1.99
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Symbio Corporation,0.04,,0,0.95,0.57,1.57
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Syscom Technologies ,0.17,,0,2.41,1.64,4.21
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Tabtronics Incorporated,0.16,,0,0.4,0.8,1.35
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Tegam Incorporation,0.02,,0,0.07,0.06,0.15
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Teledyne Microwave,0,,0,5.76,11.52,17.28
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Teligentems,7.03,,0,2.51,6.91,16.45
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Teradyne Incorporated,3.62,,0,2.63,9.66,15.92
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Tethers Unlimited,0,,0,8.99,0,8.99
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Thales E-Security,2.68,,0,13.03,9.96,25.68
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",The Bernd ,0.1,,0,0.03,0.14,0.27
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",The Board ,0.72,,0,0.52,1.55,2.79
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Theralight Incorporated,0.02,,0,0,0.01,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Thermotron Industries,0,,0,0,0.03,0.03
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Trenton Technology,2.19,,0,203.9,46.1,252.19
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Trident Seafoods ,370.95,,0,139.11,170.02,680.08
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Trillium Engineering ,0.13,,0,20.43,6.79,27.34
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Trilogy Circuits ,0.76,,0,0.37,0.13,1.25
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",TS3 Technology,0.19,,0,1.7,2.74,4.63
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Ultra Electro ,0,,0,0,0.35,0.35
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Unisource Technology ,20.67,,0,31.36,9.98,62
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",University of ,0.87,,0,0,0,0.87
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Unlimited Industries ,0.36,,0,0.87,1.45,2.69
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Valence Systems ,36.83,,0,0.23,10.88,47.94
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America","Valencell, Inc.",82.58,,0,985.5,0,1068.09
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Variosystems Incorporated,1.08,,0,1.47,1.95,4.49
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Varitron,0.01,,0,0.01,0,0.02
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Vectornav Technologies,6.53,,0,1.57,1.29,9.39
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Veris Manufacturing,39.61,,0,46.73,59.55,145.89
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Vinpower Digital,2.21,,0,1.49,6.71,10.41
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",VM Services ,0,,0,23.05,9.09,32.13
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Voxtel Incorporated,0.26,,0,0.05,0.25,0.55
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Wearable Sensing,0.06,,0,10.22,3.39,13.67
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Whizz Systems ,4.5,,0,9.54,75.54,89.58
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Wildlife Computers,1.04,,0,7.79,23.37,32.2
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Windsor Technology,0,,0,1.06,0,1.06
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",World Electronics,20.16,,0,0,0,20.16
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Worth Data ,6.35,,0,4.8,3.54,14.68
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Wycom Corporation,0.56,,0,2.64,1.02,4.21
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Xen Biofluidx,3.84,,0,2.56,2.24,8.64
Samples Data,Samples Program TTL,Ind&Healthcare,"United States of America",Zonare Medical ,196.52,,0,378.51,203.47,778.5
Samples Data,Samples Program TTL,Ind&Healthcare,"Viet Nam",MC - ,27967.02,,0,10180.17,51702.68,89849.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Viet Nam",Phonak Operation ,20.8,,0,20.8,0,41.6
Samples Data,Samples Program TTL,Ind&Healthcare,"Viet Nam",Samsung Electronics ,0,,0,0.47,84.06,84.53
Samples Data,Samples Program TTL,Micro&Security,"Argentina",Akribis Srl,1.03,,0,1.67,1.19,3.89
Samples Data,Samples Program TTL,Micro&Security,"Argentina",Cika Electronica ,0.81,,0,1.03,1.06,2.9
Samples Data,Samples Program TTL,Micro&Security,"Argentina",Datasense,0.1,,0,0.16,0.15,0.4
Samples Data,Samples Program TTL,Micro&Security,"Argentina",Vargas Pablo ,0.14,,0,0.22,0.2,0.56
Samples Data,Samples Program TTL,Micro&Security,"Australia",Avnet EM ,373.21,,0,3356.55,14673.66,18403.42
Samples Data,Samples Program TTL,Micro&Security,"Australia",Chubb Fire ,0.01,,0,0.02,0.02,0.04
Samples Data,Samples Program TTL,Micro&Security,"Australia",Cirrus Logic,0.02,,0,0.04,0.03,0.1
Samples Data,Samples Program TTL,Micro&Security,"Australia",Dallas Identification ,8.12,,0,13.14,12.62,33.88
Samples Data,Samples Program TTL,Micro&Security,"Australia",EIA Services,0,,0,0,0,0.01
Samples Data,Samples Program TTL,Micro&Security,"Australia",Electro-Com,0.11,,0,0.01,0.17,0.29
Samples Data,Samples Program TTL,Micro&Security,"Australia",Extel Technologies ,0,,0,1.67,21.52,23.2
Samples Data,Samples Program TTL,Micro&Security,"Australia",Julia Riley,0,,0,0,0,0.01
Samples Data,Samples Program TTL,Micro&Security,"Australia",La Trobe ,0.29,,0,0.52,0.33,1.14
Samples Data,Samples Program TTL,Micro&Security,"Australia",Maxim Forensic ,6.2,,0,4.14,0,10.34
Samples Data,Samples Program TTL,Micro&Security,"Australia",Mediteq,93.04,,0,5.76,0,98.8
Samples Data,Samples Program TTL,Micro&Security,"Australia",Monash University,0.75,,0,1.34,0.81,2.9
Samples Data,Samples Program TTL,Micro&Security,"Australia",Murdoch University,0,,0,0,0,0.01
Samples Data,Samples Program TTL,Micro&Security,"Australia",Onsolution,97.34,,0,9.06,8.53,114.93
Samples Data,Samples Program TTL,Micro&Security,"Australia",Premier Batteries ,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,Micro&Security,"Australia",Romteck Pty. ,0,,0,0.01,0.01,0.02
Samples Data,Samples Program TTL,Micro&Security,"Australia",Temperature Technology,25.42,,0,5.19,1.3,31.9
Samples Data,Samples Program TTL,Micro&Security,"Australia",The University ,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,Micro&Security,"Australia",Thermodata Pty ,3.03,,0,5.17,2.74,10.93
Samples Data,Samples Program TTL,Micro&Security,"Australia",Tropical Forestry ,0.01,,0,0.02,0.01,0.04
Samples Data,Samples Program TTL,Micro&Security,"Australia",University of ,3.89,,0,12.75,25.87,42.51
Samples Data,Samples Program TTL,Micro&Security,"Australia",Vix Technology ,0.17,,0,0,0.09,0.26
Samples Data,Samples Program TTL,Micro&Security,"Australia",Webezi Pty ,0.08,,0,0.15,0.12,0.35
Samples Data,Samples Program TTL,Micro&Security,"Austria",abatec electronic ,0.06,,0,0.05,0.11,0.22
Samples Data,Samples Program TTL,Micro&Security,"Austria",AMATIC INDUSTRIES ,0,,0,6.69,16.07,22.76
Samples Data,Samples Program TTL,Micro&Security,"Austria",Anton Paar ,0.07,,0,0.06,0.13,0.26
Samples Data,Samples Program TTL,Micro&Security,"Austria",Continental Automotive ,0.01,,0,0.27,0.78,1.06
Samples Data,Samples Program TTL,Micro&Security,"Austria",Eberharter Elektronik ,0,,0,4,12.87,16.87
Samples Data,Samples Program TTL,Micro&Security,"Austria",exceet electronics ,0.01,,0,0.01,0.03,0.05
Samples Data,Samples Program TTL,Micro&Security,"Austria",Flextronics International,0.09,,0,0.07,0.09,0.26
Samples Data,Samples Program TTL,Micro&Security,"Austria",Graf Elektronik ,0.58,,0,0.91,0.62,2.12
Samples Data,Samples Program TTL,Micro&Security,"Austria",HALE Electronic ,9.98,,0,18.59,68.02,96.6
Samples Data,Samples Program TTL,Micro&Security,"Austria",Ineltro Halmer ,1.84,,0,8.63,13.57,24.05
Samples Data,Samples Program TTL,Micro&Security,"Austria",Infineon Technologies ,0.04,,0,0.07,0.06,0.17
Samples Data,Samples Program TTL,Micro&Security,"Austria",Ing. Robert ,0.4,,0,0.4,0.75,1.54
Samples Data,Samples Program TTL,Micro&Security,"Austria",Ing. Sumetzberger ,0.1,,0,4.56,0.04,4.7
Samples Data,Samples Program TTL,Micro&Security,"Austria",Institute of ,0.05,,0,0.09,0.05,0.19
Samples Data,Samples Program TTL,Micro&Security,"Austria",Katronik H. ,0,,0,0,0.01,0.01
Samples Data,Samples Program TTL,Micro&Security,"Austria",Metro Taxi ,0.04,,0,0.07,0.06,0.17
Samples Data,Samples Program TTL,Micro&Security,"Austria",Ronetix GmbH,0.16,,0,0.16,0.3,0.61
Samples Data,Samples Program TTL,Micro&Security,"Austria",Sawi Electronic ,0.98,,0,0.49,6.87,8.35
Samples Data,Samples Program TTL,Micro&Security,"Austria",Seidel Elektronik,4.56,,0,5.52,10.7,20.77
Samples Data,Samples Program TTL,Micro&Security,"Austria",SIKO Sicherheits ,0.01,,0,0,0,0.02
Samples Data,Samples Program TTL,Micro&Security,"Austria",Taxoil GmbH,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,Micro&Security,"Austria",Technosert Electronic ,0.23,,0,0.36,0.75,1.34
Samples Data,Samples Program TTL,Micro&Security,"Austria",TVE Elektronische ,0.03,,0,0,0.39,0.42
Samples Data,Samples Program TTL,Micro&Security,"Austria",Webak Elektronik ,0.01,,0,0.03,0.03,0.07
Samples Data,Samples Program TTL,Micro&Security,"Belgium",Ajinomoto Omnichem ,0.01,,0,0.02,0.01,0.05
Samples Data,Samples Program TTL,Micro&Security,"Belgium",AM Belgium ,0.12,,0,0.05,0.08,0.24
Samples Data,Samples Program TTL,Micro&Security,"Belgium",Axalta Coating ,0.87,,0,1.57,0.99,3.43
Samples Data,Samples Program TTL,Micro&Security,"Belgium",Ceva Logistics ,0,,0,0,14.23,14.23
Samples Data,Samples Program TTL,Micro&Security,"Belgium",Fujifilm Electronic ,0.11,,0,0.03,0.04,0.19
Samples Data,Samples Program TTL,Micro&Security,"Belgium",LATEXCO NV,0.01,,0,0.03,0.01,0.05
Samples Data,Samples Program TTL,Micro&Security,"Belgium",Mazouttanks Bollaert,0.01,,0,0.01,0.01,0.02
Samples Data,Samples Program TTL,Micro&Security,"Belgium",Nitto Europe ,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,Micro&Security,"Belgium",R-Concept,1.41,,0,1.4,0.03,2.84
Samples Data,Samples Program TTL,Micro&Security,Bolivia,FASE,0.03,,0,0.04,0.05,0.12
Samples Data,Samples Program TTL,Micro&Security,Bolivia,Ulises Choquetarqui,0,,0,0,0.01,0.01
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Aparelhos Eletricos ,3.44,,0,12.29,25.19,40.92
Samples Data,Samples Program TTL,Micro&Security,"Brazil",BVA - ,0.01,,0,0.02,0.02,0.05
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Chiptronic,1.35,,0,1.91,15.93,19.18
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Chiptronic Eletronica ,1.75,,0,2.46,20.57,24.77
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Creare Sistemas ,1.41,,0,1.74,2.19,5.34
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Jabil Industrial ,0,,0,7.08,0,7.08
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Lapaza Empreendimentos ,0,,0,0.82,0.66,1.48
Samples Data,Samples Program TTL,Micro&Security,"Brazil",Tekset,14.47,,0,1.93,0,16.4
Samples Data,Samples Program TTL,Micro&Security,"Brazil",VividVision Tecnologia ,0.21,,0,0.25,0.37,0.84
Samples Data,Samples Program TTL,Micro&Security,"Bulgaria",Casino Technology ,0.01,,0,0.02,0.02,0.05
Samples Data,Samples Program TTL,Micro&Security,"Bulgaria",Datecs Ltd.,20.16,,0,6.55,5.04,31.76
Samples Data,Samples Program TTL,Micro&Security,"Bulgaria",Frodexim Trade ,0.02,,0,0.1,0.03,0.15
Samples Data,Samples Program TTL,Micro&Security,"Bulgaria",Swisscrypto Net ,41.45,,0,414.55,1824,2280
Samples Data,Samples Program TTL,Micro&Security,"Canada",Accu-Flo Meter ,0.01,,0,0,0.01,0.02
Samples Data,Samples Program TTL,Micro&Security,"Canada",ACR Systems ,1.57,,0,2.75,2.89,7.22
Samples Data,Samples Program TTL,Micro&Security,"Canada",Airbus DS ,0,,0,0.01,0.02,0.02
Samples Data,Samples Program TTL,Micro&Security,"Canada",Alpha Mach ,14.71,,0,8.52,7.17,30.39
Samples Data,Samples Program TTL,Micro&Security,"Canada",Aquatic Ecosystems ,0.13,,0,0.22,0.14,0.48
Samples Data,Samples Program TTL,Micro&Security,"Canada",Bamfield Marine ,0.01,,0,0,0,0.01
Samples Data,Samples Program TTL,Micro&Security,"Canada",Becterm Incorporated,93.04,,0,5.76,0,98.8
Samples Data,Samples Program TTL,Micro&Security,"Canada",Blackline Systems ,0,,0,0.01,0.2,0.22
Samples Data,Samples Program TTL,Micro&Security,"Canada",Brooklyn Computer ,0.09,,0,0.18,0.29,0.56
Samples Data,Samples Program TTL,Micro&Security,"Canada",Cansec Systems ,0.84,,0,0.97,1.38,3.19
Samples Data,Samples Program TTL,Micro&Security,"Canada",Celestica Inc,0,,0,0.04,0.03,0.07
Samples Data,Samples Program TTL,Micro&Security,"Canada",Colarome Inc.,0.11,,0,0,0.16,0.27
Samples Data,Samples Program TTL,Micro&Security,"Canada",Concept Group,0.01,,0,0.03,0.03,0.07
Samples Data,Samples Program TTL,Micro&Security,"Canada",Contigo Systems,0.61,,0,0.74,1.08,2.43
Samples Data,Samples Program TTL,Micro&Security,"Canada",Convergint Technologies ,0.02,,0,0.03,0.03,0.08
Samples Data,Samples Program TTL,Micro&Security,"Canada",Delco Automation ,0.09,,0,0.13,0.09,0.3
